s1,s2,s3,s4,s5,s6,a1,a2,a3,a4,a5,a6,ball_pos_x,ball_pos_y,ball_pos_z
0.1341974798105694,-1.513795260134488,0.3855058477303066,-1.5712249844992878,-0.14524530511437472,-0.00921903038676053,0.036900695,0.13005885,0.059824485,-0.06347962,-0.0070019066,-0.0012650155,0.230453,-0.26209,0.45148568405566597
0.14824679110253314,-1.5401690245118995,0.44415056413119114,-1.6083234510606172,-0.17077506226925276,-0.0030863532963021356,0.033795945,0.13576886,0.065668896,-0.06964294,-0.006842442,-0.0014237445,0.230453,-0.26209,0.45148568405566597
0.15045818437375402,-1.5154889998861376,0.45183718109879845,-1.5874731402922673,-0.17551999312222044,0.003147066520005737,0.033419944,0.1349779,0.06559685,-0.06941585,-0.0046273097,-0.0012108032,0.230453,-0.26209,0.45148568405566597
0.1581421487331065,-1.5343753865293406,0.4794531624575562,-1.6042548675689585,-0.19029204535720812,0.007640163231970476,0.031168027,0.13761377,0.06904596,-0.07242609,-0.0045013875,-0.001539778,0.230453,-0.26209,0.45148568405566597
0.16224972722955844,-1.5232094927478694,0.5056544424094866,-1.6139253895693462,-0.20119572931386465,0.015440462346540507,0.03050941,0.13990918,0.0720737,-0.07390992,-0.003224969,-0.0018299762,0.230453,-0.26209,0.45148568405566597
0.16250219487743411,-1.4955730179171345,0.5119750061784218,-1.5952112460222163,-0.20393153794579977,0.019415284018450052,0.030519065,0.13906097,0.072369084,-0.073229805,-0.0015133694,-0.0018692929,0.230453,-0.26209,0.45148568405566597
0.1670198429244536,-1.496644465789356,0.5327582919721667,-1.599234688653325,-0.21554049186270863,0.02731816040377577,0.029014401,0.14057389,0.07459003,-0.07484371,-0.00061876327,-0.0020950641,0.230453,-0.26209,0.45148568405566597
0.17193587411428624,-1.507479820994689,0.5520486541060343,-1.6121387402527172,-0.2279226687495708,0.03152079088687465,0.02764548,0.14262494,0.076926395,-0.07675489,-0.0004415512,-0.0024601202,0.230453,-0.26209,0.45148568405566597
0.17218787228968946,-1.4965287414502553,0.5532368116648154,-1.603188678424584,-0.23107011745468498,0.03473578911591879,0.027565027,0.1421121,0.076620206,-0.07636832,0.0003984198,-0.0024442933,0.230453,-0.26209,0.45148568405566597
0.18150551383005187,-1.5135159271082566,0.591907138361421,-1.6312710200335343,-0.25685698510782107,0.04431267112975057,0.025261879,0.14648148,0.08118151,-0.07993861,0.00095533207,-0.0032131542,0.230453,-0.26209,0.45148568405566597
0.18630847736638678,-1.5056193660542883,0.6082629620608992,-1.633484139210362,-0.267547379893573,0.051222459312236346,0.02449926,0.14774403,0.08271971,-0.08075152,0.002050884,-0.0035077706,0.230453,-0.26209,0.45148568405566597
0.18916105779279224,-1.5125748836572581,0.6241527335670263,-1.646960940314957,-0.27709626452790914,0.05740391284978319,0.023683306,0.14976808,0.08454771,-0.08215185,0.0023048818,-0.0037909038,0.230453,-0.26209,0.45148568405566597
0.19224819940195736,-1.508203618644339,0.6326248519851685,-1.6381470606715074,-0.29210562014803454,0.05759352898246206,0.022644404,0.14941296,0.0849936,-0.08278676,0.00326024,-0.004001079,0.230453,-0.26209,0.45148568405566597
0.19518251673922915,-1.5042884931900635,0.6412878648957632,-1.6307126050098995,-0.3068734635005539,0.05964437071327655,0.02185274,0.14920193,0.08519116,-0.08324271,0.0042498074,-0.0042302255,0.230453,-0.26209,0.45148568405566597
0.19847164595191646,-1.5089984879711353,0.653145722207741,-1.6395309262690714,-0.3179180601573339,0.06279914015985888,0.02126154,0.15046033,0.08623436,-0.084266834,0.0045638494,-0.004512379,0.230453,-0.26209,0.45148568405566597
0.20396545740602878,-1.5148740336037922,0.6733449053790563,-1.6442506804018282,-0.34432566209077287,0.07220843791520082,0.019790925,0.15181191,0.08722131,-0.08580813,0.0058357194,-0.004907036,0.230453,-0.26209,0.45148568405566597
0.2049538452669717,-1.5056029651837963,0.6912477427175441,-1.6506209578670537,-0.35565853360495314,0.08333758335126351,0.019686444,0.15356839,0.088406295,-0.08646839,0.0070495233,-0.0053073056,0.230453,-0.26209,0.45148568405566597
0.20328897621861586,-1.4879539953864096,0.6884523715719446,-1.6414994811090398,-0.35224511593981767,0.08646465592115948,0.020464916,0.15294331,0.08762759,-0.08541445,0.007810492,-0.0052530374,0.230453,-0.26209,0.45148568405566597
0.2082184076464504,-1.489813413357523,0.7218504358397357,-1.6634354656106631,-0.38315868685248144,0.10552164803506514,0.01936081,0.15622583,0.0898038,-0.087417,0.009481177,-0.005909307,0.230453,-0.26209,0.45148568405566597
0.20803245210052435,-1.472095661730229,0.7187324811947677,-1.6511538226625535,-0.38140315793852686,0.10580961480780005,0.019770054,0.15513468,0.08894271,-0.08643817,0.010237966,-0.00592776,0.230453,-0.26209,0.45148568405566597
0.21262905957614997,-1.4871190936802987,0.7304834411485013,-1.6597504979694322,-0.4005553532781798,0.11100634175945157,0.018307913,0.15594682,0.0895333,-0.087792285,0.010595601,-0.0061051343,0.230453,-0.26209,0.45148568405566597
0.2146987942585028,-1.47768664651098,0.7419886292030888,-1.6620413175196362,-0.413338566353751,0.12006413952136796,0.018019361,0.15638816,0.089724645,-0.08794401,0.011704959,-0.0063677896,0.230453,-0.26209,0.45148568405566597
0.21501149589192003,-1.4736218302560091,0.7587545233320485,-1.6691188094873692,-0.43289351117123864,0.1309700596485195,0.01757633,0.15703742,0.09038088,-0.08865482,0.012618277,-0.006871773,0.230453,-0.26209,0.45148568405566597
0.22225023612232686,-1.4818871437958394,0.7774113550969091,-1.6845765050451935,-0.4557400528513069,0.13782260176692507,0.016331926,0.15827912,0.09143007,-0.0902249,0.013146322,-0.0073037613,0.230453,-0.26209,0.45148568405566597
0.21995574455810551,-1.4753277761318395,0.7740863398138247,-1.6614173776388461,-0.47227732805306744,0.1437298674558436,0.015529383,0.15572721,0.08925119,-0.08963788,0.014496196,-0.007598007,0.230453,-0.26209,0.45148568405566597
0.21998756385577511,-1.4716609312892242,0.7897851151601083,-1.6696204008927302,-0.4925619455315404,0.1558418600044904,0.015120716,0.15656725,0.089459166,-0.09044274,0.015626177,-0.008146759,0.230453,-0.26209,0.45148568405566597
0.22275421591443223,-1.4634518059097672,0.8027302386751902,-1.6744192791020756,-0.5115878021338984,0.1656225448477917,0.014832075,0.15678293,0.089268416,-0.090913646,0.016714796,-0.008704312,0.230453,-0.26209,0.45148568405566597
0.22193123617710597,-1.4611964856705926,0.8197743330114742,-1.684606709958444,-0.5362408395600458,0.17875388380016322,0.0143301105,0.15778333,0.089143276,-0.09194193,0.017979614,-0.009534843,0.230453,-0.26209,0.45148568405566597
0.23018873189897793,-1.460948901009086,0.8523379771752051,-1.7085981080657073,-0.5862525378076464,0.19871883613042574,0.013802377,0.16059949,0.08856754,-0.09397685,0.019283745,-0.011761492,0.230453,-0.26209,0.45148568405566597
0.2242229275143499,-1.4538614856154302,0.8531026132791677,-1.7017668848920935,-0.5905944793872688,0.20154014418075583,0.014115227,0.16031829,0.08802141,-0.09363907,0.019774012,-0.01219731,0.230453,-0.26209,0.45148568405566597
0.22805054243260336,-1.447172457323364,0.8682536940292849,-1.708989310534522,-0.6165298142716873,0.21280916702949426,0.014132988,0.16151297,0.08762908,-0.0941594,0.019912422,-0.013397826,0.230453,-0.26209,0.45148568405566597
0.2394349302836778,-1.4671353224561148,0.9099880147913115,-1.7461488456358034,-0.6811776845716588,0.23129478837225026,0.01296078,0.1661399,0.087305725,-0.09730918,0.02090896,-0.015737662,0.230453,-0.26209,0.45148568405566597
0.2369153140027347,-1.4541240633934398,0.9063172967763498,-1.7354279987615704,-0.6796966137639835,0.23186445157689572,0.013413875,0.16495414,0.08643702,-0.09628225,0.021465171,-0.015708001,0.230453,-0.26209,0.45148568405566597
0.24120698295691323,-1.478370826172086,0.9295929659066813,-1.7554689208888772,-0.7292318039582177,0.24528788551489722,0.012009003,0.16732961,0.08477537,-0.098476626,0.023149133,-0.017121071,0.230453,-0.26209,0.45148568405566597
0.24234452159410313,-1.4700488080600767,0.9374748551477161,-1.7566859368401713,-0.7475492028591404,0.2544537469932733,0.012192736,0.16739698,0.08329064,-0.09807017,0.024361126,-0.017555924,0.230453,-0.26209,0.45148568405566597
0.24224242728699785,-1.4711130587463985,0.9413123765061604,-1.7518880249833608,-0.7673791140570971,0.2608992808364432,0.0120400945,0.1672059,0.081183076,-0.09829854,0.025705118,-0.01812808,0.230453,-0.26209,0.45148568405566597
0.2400517012706862,-1.4367243224054504,0.9490731443783424,-1.744920435703833,-0.7742180038605495,0.26393531745868426,0.013476163,0.16702673,0.08066131,-0.096815236,0.02665807,-0.018904427,0.230453,-0.26209,0.45148568405566597
0.2441900837213895,-1.4299348240592982,0.9631626233728836,-1.7517404836771147,-0.8054143373649252,0.27422080730364495,0.013717284,0.16827577,0.078787446,-0.097252555,0.028082993,-0.020032482,0.230453,-0.26209,0.45148568405566597
0.24373035012833277,-1.435755796303727,0.9716713683244782,-1.7514302658143301,-0.8376095382755704,0.2828771067645395,0.013436121,0.16886371,0.07607365,-0.09811626,0.029900093,-0.021119984,0.230453,-0.26209,0.45148568405566597
0.24613444302915877,-1.4311870387030223,0.9817196297919564,-1.7543945217414332,-0.8676314431362284,0.2924305490224146,0.013652215,0.16957179,0.0738436,-0.09848813,0.031498503,-0.022141436,0.230453,-0.26209,0.45148568405566597
0.24989946600424773,-1.4623345300452681,1.0118721443153964,-1.7815559264155811,-0.9367516089293746,0.31008866560360193,0.013013846,0.17309693,0.07111837,-0.10206636,0.03420672,-0.024740001,0.230453,-0.26209,0.45148568405566597
0.24989946600424773,-1.4623345300452681,1.0118721443153964,-1.7815559264155811,-0.9367516089293746,0.31008866560360193,0.013013846,0.17309693,0.07111837,-0.10206636,0.03420672,-0.024740001,0.230453,-0.26209,0.45148568405566597
0.260274129554265,-1.4442772947529814,1.0342308438545746,-1.793986099309652,-0.9741169823477644,0.3172921224518115,0.013714976,0.17453432,0.0703038,-0.10243622,0.035243914,-0.02653238,0.230453,-0.26209,0.45148568405566597
0.2618695056336309,-1.4367212138891146,1.0379913138430412,-1.7912266159463726,-0.9930049438572235,0.32442425064654135,0.0140511505,0.17433667,0.068476245,-0.102246754,0.036564097,-0.02708122,0.230453,-0.26209,0.45148568405566597
0.270561266544342,-1.4441595119362842,1.0568867661426706,-1.805067258889396,-1.0290807791137775,0.3302059013407197,0.01382335,0.17613441,0.06813447,-0.10384271,0.037278898,-0.028360786,0.230453,-0.26209,0.45148568405566597
0.27723820358330453,-1.440388737855726,1.0757210704995028,-1.813454506535622,-1.0788073605093818,0.34120855170170117,0.013210478,0.17781535,0.06527418,-0.104183756,0.040187355,-0.030539447,0.230453,-0.26209,0.45148568405566597
0.2679673662252693,-1.4207286842750004,1.0698083723053182,-1.7926855139225712,-1.0807108422787826,0.3369485404267829,0.013813534,0.1759932,0.06368515,-0.10266655,0.041445147,-0.031201905,0.230453,-0.26209,0.45148568405566597
0.2725854350789376,-1.4126001905022736,1.0801361549193436,-1.7947877985208858,-1.1124343809595025,0.34355090091829155,0.013432832,0.17638409,0.061591525,-0.10253254,0.043425012,-0.032702252,0.230453,-0.26209,0.45148568405566597
0.2710652231376862,-1.4206635786112025,1.0851354431557452,-1.7898165842162839,-1.1456279414740056,0.3497966295040573,0.012532878,0.17601529,0.058641437,-0.103260614,0.0458198,-0.03417149,0.230453,-0.26209,0.45148568405566597
0.27139885383959683,-1.434573913946562,1.1057066972027334,-1.8085958960243755,-1.190862835730667,0.3572472583140165,0.011558501,0.17813912,0.057109732,-0.105178215,0.047790892,-0.036393464,0.230453,-0.26209,0.45148568405566597
0.2750081460473819,-1.452951643294681,1.1135844233435677,-1.8114659106768127,-1.2206920210439032,0.36385978807220454,0.010498535,0.17875549,0.05521472,-0.10661375,0.049469743,-0.03747306,0.230453,-0.26209,0.45148568405566597
0.284935439349824,-1.4322744193591521,1.1319934247230359,-1.8197619076684783,-1.2524849783286385,0.36623358674278084,0.01009958,0.17893785,0.054733958,-0.106436945,0.0504698,-0.039448895,0.230453,-0.26209,0.45148568405566597
0.27734524773826674,-1.4021046887891069,1.1125170349310185,-1.7921794595219365,-1.2344616307734144,0.36322877912058793,0.011169118,0.17544016,0.053116355,-0.10353411,0.05106822,-0.038810864,0.230453,-0.26209,0.45148568405566597
0.29556461120507294,-1.4186293551505107,1.1532307703093458,-1.8230131744525022,-1.3152592565927002,0.3773844456229849,0.009042037,0.17865196,0.051130068,-0.10662059,0.054050583,-0.042620845,0.230453,-0.26209,0.45148568405566597
0.28340165543805007,-1.417490851291795,1.1331781516197017,-1.7987472312454558,-1.3036410758985548,0.37646082507182044,0.009619858,0.17623693,0.04893269,-0.10532563,0.055160273,-0.041924357,0.230453,-0.26209,0.45148568405566597
0.28362757392176974,-1.4306343584424466,1.1522605213581274,-1.815142322509343,-1.346604573610744,0.382065290098466,0.008899195,0.17811114,0.04755414,-0.10703721,0.057111237,-0.044110768,0.230453,-0.26209,0.45148568405566597
0.286698351127062,-1.4206975761695586,1.1569501314340416,-1.8107438931828947,-1.3664028708790221,0.3842655984938679,0.008656126,0.17731968,0.046105806,-0.10666367,0.058385685,-0.045202173,0.230453,-0.26209,0.45148568405566597
0.300509772753661,-1.4349916496611168,1.1841281748234662,-1.8279610087145088,-1.4256418707832648,0.3944851837909882,0.0067706592,0.17906693,0.04442128,-0.108936615,0.060114313,-0.047875084,0.230453,-0.26209,0.45148568405566597
0.2957706009298606,-1.4047750866437265,1.1801075288246583,-1.8107882693621806,-1.417607230435065,0.3836955800855568,0.0073494054,0.17732772,0.045019437,-0.10712186,0.05954293,-0.04778198,0.230453,-0.26209,0.45148568405566597
0.2978386396278987,-1.434830274097555,1.2057934209562688,-1.826620174072151,-1.4893079508559541,0.39413773288109955,0.0055137947,0.17953631,0.04229114,-0.11036857,0.0620812,-0.050794132,0.230453,-0.26209,0.45148568405566597
0.2951756376611252,-1.4282743112732346,1.2013777930242444,-1.80471118702139,-1.5063159105546315,0.3942738985504217,0.0048751943,0.17775318,0.040064353,-0.10966001,0.06293802,-0.051476993,0.230453,-0.26209,0.45148568405566597
0.2967709584518863,-1.3999979557811837,1.1987875223333129,-1.7993905762701812,-1.4943931542879607,0.3889753319291058,0.0055433176,0.17672661,0.040875766,-0.10801021,0.06247414,-0.050931,0.230453,-0.26209,0.45148568405566597
0.2954292956509681,-1.4090931239783246,1.1999876740170405,-1.7883814493382295,-1.5221448237568902,0.3933879676124761,0.004523378,0.17614487,0.03843024,-0.10848332,0.06360912,-0.052040674,0.230453,-0.26209,0.45148568405566597
0.2980685631166162,-1.4029795069574023,1.2017082654903781,-1.7829037706509525,-1.54185941505997,0.3973800443627571,0.0041519403,0.17582124,0.036970753,-0.108466096,0.06454614,-0.052637167,0.230453,-0.26209,0.45148568405566597
0.29781402620481057,-1.4177105365118121,1.2222534654234494,-1.798668563314267,-1.584708575052864,0.4002218118950811,0.0034661442,0.17838326,0.036900137,-0.11108219,0.06521313,-0.05476404,0.230453,-0.26209,0.45148568405566597
0.2984333990024064,-1.4245799754918733,1.2246578133221524,-1.7896580811191005,-1.609663027183709,0.404766497830658,0.0026391726,0.17826521,0.03506944,-0.11149997,0.06621214,-0.055801287,0.230453,-0.26209,0.45148568405566597
0.30621459241498883,-1.441007782028313,1.254502378481103,-1.80932370772175,-1.6678287264626404,0.4099543188946555,0.0011638869,0.18294924,0.034983706,-0.11339531,0.06713033,-0.05847428,0.230453,-0.26209,0.45148568405566597
0.30041290368288553,-1.4243995444604234,1.2399580664768752,-1.792584489082024,-1.6527889973814052,0.4068311841459886,0.001903573,0.18109998,0.034335453,-0.11147783,0.06711304,-0.057869196,0.230453,-0.26209,0.45148568405566597
0.30371868986287165,-1.4248653622066045,1.253347276477066,-1.795311611540669,-1.67812166003469,0.4037729269948116,0.0013440065,0.18315163,0.034817424,-0.11205316,0.06711861,-0.0590868,0.230453,-0.26209,0.45148568405566597
0.30021168392999,-1.4220403566703828,1.2592839897325705,-1.7915626100683313,-1.697101841899972,0.4005246042394157,0.0011734813,0.18427384,0.03463846,-0.11194477,0.06726341,-0.06022557,0.230453,-0.26209,0.45148568405566597
0.3033971101036199,-1.4383776041527134,1.2661214551017803,-1.7914931837195858,-1.7244311294433938,0.40746729848100394,1.4126301e-05,0.18513307,0.032807756,-0.11287127,0.06831479,-0.061178856,0.230453,-0.26209,0.45148568405566597
0.30349565924482214,-1.4465856488395976,1.277294396532767,-1.7985363881153504,-1.7496938747358444,0.40901678906591865,-0.0005729273,0.18700707,0.032463063,-0.113692515,0.068715505,-0.062457323,0.230453,-0.26209,0.45148568405566597
0.30306610744395535,-1.4430910823979317,1.2722578394815383,-1.7837455439957588,-1.756274246320828,0.40865616488252243,-0.0008768849,0.18647137,0.031539958,-0.11274449,0.06852874,-0.062826805,0.230453,-0.26209,0.45148568405566597
0.3031034415085818,-1.433533289140218,1.26745902611464,-1.7718044917747684,-1.7576916437328203,0.40881818499289935,-0.0009268373,0.18620336,0.031195458,-0.11134804,0.068134695,-0.06307085,0.230453,-0.26209,0.45148568405566597
0.3120584471085861,-1.4514371683660918,1.2866599222363533,-1.7814203539539375,-1.7965089116353434,0.41448242611377495,-0.0025341138,0.18938345,0.031254444,-0.112662084,0.067635044,-0.06505635,0.230453,-0.26209,0.45148568405566597
0.31680187259576975,-1.4340952398687195,1.2933333079009355,-1.7821229440360153,-1.7978281611679972,0.4093143909604482,-0.0023168623,0.19086838,0.03331377,-0.11170892,0.06646279,-0.06543749,0.230453,-0.26209,0.45148568405566597
0.3097677324822241,-1.438064854248079,1.2875708425620207,-1.7675609062304125,-1.8114055934777795,0.410368258763798,-0.0026743636,0.19038287,0.031510126,-0.111050345,0.066562764,-0.06640107,0.230453,-0.26209,0.45148568405566597
0.3096874458147667,-1.4399249124798492,1.285102749466831,-1.7551216651378216,-1.8225573391575,0.41174268913923573,-0.0032283347,0.19020179,0.030421492,-0.110500105,0.066325404,-0.06708362,0.230453,-0.26209,0.45148568405566597
0.31690922831352086,-1.4220114984856547,1.2962775308847778,-1.7629165112663316,-1.8265421402728457,0.40465720281620854,-0.002856426,0.19231516,0.032970052,-0.11021272,0.064996116,-0.067810714,0.230453,-0.26209,0.45148568405566597
0.31129861381953017,-1.4039451658580828,1.2819363247624427,-1.7474646304754615,-1.8104907117064561,0.4017743444562898,-0.0020566396,0.19060796,0.032509807,-0.108154155,0.06484282,-0.067213036,0.230453,-0.26209,0.45148568405566597
0.31485291075223554,-1.3944177996458798,1.2854263705137772,-1.7455086165887148,-1.820308276782166,0.4002943934524259,-0.0020990558,0.1916866,0.032869693,-0.10752567,0.06401974,-0.06822864,0.230453,-0.26209,0.45148568405566597
0.3190241150725832,-1.3857285131063326,1.290201178721234,-1.7447477656350885,-1.8322382582820786,0.3990355303287805,-0.002206685,0.19298208,0.033263464,-0.107005306,0.063159,-0.06937129,0.230453,-0.26209,0.45148568405566597
0.33021355803967456,-1.3967236625104602,1.3116157251947334,-1.7610307578103463,-1.8607781926891267,0.40040994108071004,-0.0032075644,0.19615117,0.034375813,-0.10886309,0.062419474,-0.07109126,0.230453,-0.26209,0.45148568405566597
0.3316460979569831,-1.402433501892619,1.3100350499658031,-1.7474405877865213,-1.87858418005744,0.4028160954294515,-0.004015792,0.19607791,0.03269681,-0.10868355,0.062200345,-0.07225253,0.230453,-0.26209,0.45148568405566597
0.33627236172126107,-1.408771930533513,1.3177251643416446,-1.751905437487912,-1.900939992884287,0.40842049273965664,-0.0047584735,0.19777068,0.031991925,-0.10898746,0.061936542,-0.07376117,0.230453,-0.26209,0.45148568405566597
0.3478796638711712,-1.4298222626102361,1.3384861405516926,-1.7614533048512038,-1.944223915768065,0.41477021953079873,-0.0065059066,0.20094246,0.031421755,-0.11102363,0.061368316,-0.07635519,0.230453,-0.26209,0.45148568405566597
0.34322016479008255,-1.4143517726993176,1.3492179832191047,-1.7673942743909152,-1.9498807107169895,0.4012769309670716,-0.005319206,0.20262471,0.034076374,-0.111058645,0.06010912,-0.0776417,0.230453,-0.26209,0.45148568405566597
0.33913853886558787,-1.4017031004546145,1.3403650579600992,-1.7546464130985302,-1.9357620808669562,0.39528893908788554,-0.0046806484,0.20117447,0.03433248,-0.109981455,0.059877936,-0.07698535,0.230453,-0.26209,0.45148568405566597
0.3408764574834029,-1.394105118747701,1.3515226144492818,-1.759698973792465,-1.9483801446058138,0.3863684085134391,-0.004204601,0.20285699,0.036116894,-0.110326715,0.05874452,-0.07833437,0.230453,-0.26209,0.45148568405566597
0.34353257700569984,-1.372239164594373,1.344771330591172,-1.7529029458454608,-1.9263466386825367,0.3779484144514784,-0.0033635125,0.2015399,0.037286412,-0.10883752,0.058277328,-0.077123754,0.230453,-0.26209,0.45148568405566597
0.3459163349027685,-1.4053447863232733,1.369471376115298,-1.7622387947495892,-1.9921463082920399,0.3872378894102759,-0.005077241,0.20563254,0.03573673,-0.11132569,0.057908073,-0.08160197,0.230453,-0.26209,0.45148568405566597
0.34229102247548227,-1.3925767245499558,1.360486012906879,-1.7499037536172328,-1.9759393957576457,0.38155434066036253,-0.0044141263,0.20404658,0.035988297,-0.110258825,0.057751216,-0.080785416,0.230453,-0.26209,0.45148568405566597
0.34540767206114786,-1.4105969212445462,1.3680456100483598,-1.7486279104341418,-2.005830746612091,0.3905923658715542,-0.0056355577,0.20541856,0.034395594,-0.11116532,0.057815526,-0.082632676,0.230453,-0.26209,0.45148568405566597
0.3464450494273503,-1.4007541324304709,1.3620928668198733,-1.73548985617342,-2.0077631275566645,0.391124241151628,-0.0056207627,0.20497727,0.03367311,-0.10992756,0.05734457,-0.083057836,0.230453,-0.26209,0.45148568405566597
0.34837135096377914,-1.3905386458521807,1.3616080485502398,-1.729807078480993,-2.0086534960325935,0.38812688901272807,-0.0053490885,0.20487484,0.033790734,-0.109118156,0.056829195,-0.08348092,0.230453,-0.26209,0.45148568405566597
0.3602249331338765,-1.415118349855067,1.3844118634099383,-1.7400860060593772,-2.052804534998474,0.3953089728890946,-0.0070827976,0.20796719,0.033487428,-0.11124041,0.056521665,-0.08613796,0.230453,-0.26209,0.45148568405566597
